 SOUID,    DATE,   HU, Q_HU
175161,19790101,   80,    0
175161,19790102,   68,    0
175161,19790103,   75,    0
175161,19790104,   77,    0
175161,19790105,   75,    0
175161,19790106,   88,    0
175161,19790107,   93,    0
175161,19790108,   87,    0
175161,19790109,   95,    0
175161,19790110,   93,    0
175161,19790111,   92,    0
175161,19790112,   89,    0
175161,19790113,   96,    0
175161,19790114,   97,    0
175161,19790115,   95,    0
175161,19790116,   88,    0
175161,19790117,   92,    0
175161,19790118,   90,    0
175161,19790119,   89,    0
175161,19790120,   91,    0
175161,19790121,   91,    0
175161,19790122,   90,    0
175161,19790123,   90,    0
175161,19790124,   83,    0
175161,19790125,   93,    0
175161,19790126,   92,    0
175161,19790127,   90,    0
175161,19790128,   80,    0
175161,19790129,   89,    0
175161,19790130,   83,    0
175161,19790131,   80,    0
175161,19790201,   95,    0
175161,19790202,   97,    0
175161,19790203,   93,    0
175161,19790204,   94,    0
175161,19790205,   87,    0
175161,19790206,   86,    0
175161,19790207,   89,    0
175161,19790208,   92,    0
175161,19790209,   91,    0
175161,19790210,   83,    0
175161,19790211,   68,    0
175161,19790212,   89,    0
175161,19790213,   76,    0
175161,19790214,   68,    0
175161,19790215,   72,    0
175161,19790216,   69,    0
175161,19790217,   71,    0
175161,19790218,   67,    0
175161,19790219,   81,    0
175161,19790220,   79,    0
175161,19790221,   77,    0
175161,19790222,   82,    0
175161,19790223,   86,    0
175161,19790224,   89,    0
175161,19790225,   91,    0
175161,19790226,   92,    0
175161,19790227,   93,    0
175161,19790228,   98,    0
175161,19790301,   91,    0
175161,19790302,   85,    0
175161,19790303,   94,    0
175161,19790304,   91,    0
175161,19790305,   81,    0
175161,19790306,   85,    0
175161,19790307,   75,    0
175161,19790308,   95,    0
175161,19790309,   84,    0
175161,19790310,   78,    0
175161,19790311,   88,    0
175161,19790312,   89,    0
175161,19790313,   84,    0
175161,19790314,   93,    0
175161,19790315,   92,    0
175161,19790316,   82,    0
175161,19790317,   76,    0
175161,19790318,   58,    0
175161,19790319,   69,    0
175161,19790320,   81,    0
175161,19790321,   81,    0
175161,19790322,   95,    0
175161,19790323,   82,    0
175161,19790324,   92,    0
175161,19790325,   83,    0
175161,19790326,   75,    0
175161,19790327,   74,    0
175161,19790328,   85,    0
175161,19790329,   75,    0
175161,19790330,   73,    0
175161,19790331,   89,    0
175161,19790401,   95,    0
175161,19790402,   91,    0
175161,19790403,   94,    0
175161,19790404,   83,    0
175161,19790405,   87,    0
175161,19790406,   77,    0
175161,19790407,   72,    0
175161,19790408,   67,    0
175161,19790409,   72,    0
175161,19790410,   78,    0
175161,19790411,   59,    0
175161,19790412,   70,    0
175161,19790413,   71,    0
175161,19790414,   93,    0
175161,19790415,   69,    0
175161,19790416,   52,    0
175161,19790417,   59,    0
175161,19790418,   79,    0
175161,19790419,   68,    0
175161,19790420,   68,    0
175161,19790421,   69,    0
175161,19790422,   64,    0
175161,19790423,   77,    0
175161,19790424,   80,    0
175161,19790425,   85,    0
175161,19790426,   92,    0
175161,19790427,   89,    0
175161,19790428,   82,    0
175161,19790429,   83,    0
175161,19790430,   82,    0
175161,19790501,   81,    0
175161,19790502,   68,    0
175161,19790503,   76,    0
175161,19790504,   71,    0
175161,19790505,   71,    0
175161,19790506,   58,    0
175161,19790507,   75,    0
175161,19790508,   68,    0
175161,19790509,   58,    0
175161,19790510,   72,    0
175161,19790511,   98,    0
175161,19790512,   63,    0
175161,19790513,   61,    0
175161,19790514,   76,    0
175161,19790515,   75,    0
175161,19790516,   75,    0
175161,19790517,   59,    0
175161,19790518,   68,    0
175161,19790519,   90,    0
175161,19790520,   73,    0
175161,19790521,   57,    0
175161,19790522,   43,    0
175161,19790523,   74,    0
175161,19790524,   69,    0
175161,19790525,   56,    0
175161,19790526,   70,    0
175161,19790527,   64,    0
175161,19790528,   61,    0
175161,19790529,   68,    0
175161,19790530,   65,    0
175161,19790531,   68,    0
175161,19790601,   66,    0
175161,19790602,   61,    0
175161,19790603,   60,    0
175161,19790604,   59,    0
175161,19790605,   61,    0
175161,19790606,   64,    0
175161,19790607,   64,    0
175161,19790608,   64,    0
175161,19790609,   83,    0
175161,19790610,   77,    0
175161,19790611,   74,    0
175161,19790612,   66,    0
175161,19790613,   68,    0
175161,19790614,   83,    0
175161,19790615,   87,    0
175161,19790616,   76,    0
175161,19790617,   77,    0
175161,19790618,   71,    0
175161,19790619,   57,    0
175161,19790620,   69,    0
175161,19790621,   75,    0
175161,19790622,   63,    0
175161,19790623,   66,    0
175161,19790624,   62,    0
175161,19790625,   55,    0
175161,19790626,   67,    0
175161,19790627,   69,    0
175161,19790628,   72,    0
175161,19790629,   83,    0
175161,19790630,   83,    0
175161,19790701,   79,    0
175161,19790702,   75,    0
175161,19790703,   84,    0
175161,19790704,   88,    0
175161,19790705,   84,    0
175161,19790706,   83,    0
175161,19790707,   89,    0
175161,19790708,   85,    0
175161,19790709,   78,    0
175161,19790710,   88,    0
175161,19790711,   90,    0
175161,19790712,   88,    0
175161,19790713,   87,    0
175161,19790714,   94,    0
175161,19790715,   87,    0
175161,19790716,   84,    0
175161,19790717,   91,    0
175161,19790718,   82,    0
175161,19790719,   94,    0
175161,19790720,   90,    0
175161,19790721,   86,    0
175161,19790722,   87,    0
175161,19790723,   91,    0
175161,19790724,   91,    0
175161,19790725,   85,    0
175161,19790726,   83,    0
175161,19790727,   88,    0
175161,19790728,   83,    0
175161,19790729,   87,    0
175161,19790730,   76,    0
175161,19790731,   82,    0
175161,19790801,   88,    0
175161,19790802,   81,    0
