 SOUID,    DATE,   HU, Q_HU
175252,19790101,   74,    0
175252,19790102,   72,    0
175252,19790103,   79,    0
175252,19790104,   81,    0
175252,19790105,   81,    0
175252,19790106,   87,    0
175252,19790107,   93,    0
175252,19790108,   92,    0
175252,19790109,   92,    0
175252,19790110,   91,    0
175252,19790111,   86,    0
175252,19790112,   92,    0
175252,19790113,   96,    0
175252,19790114,   97,    0
175252,19790115,   87,    0
175252,19790116,   88,    0
175252,19790117,   84,    0
175252,19790118,   86,    0
175252,19790119,   88,    0
175252,19790120,   92,    0
175252,19790121,   92,    0
175252,19790122,   89,    0
175252,19790123,   89,    0
175252,19790124,   88,    0
175252,19790125,   92,    0
175252,19790126,   86,    0
175252,19790127,   88,    0
175252,19790128,   84,    0
175252,19790129,   90,    0
175252,19790130,   82,    0
175252,19790131,   74,    0
175252,19790201,   91,    0
175252,19790202,   95,    0
175252,19790203,   93,    0
175252,19790204,   93,    0
175252,19790205,   86,    0
175252,19790206,   87,    0
175252,19790207,   84,    0
175252,19790208,   86,    0
175252,19790209,   88,    0
175252,19790210,   83,    0
175252,19790211,   76,    0
175252,19790212,   87,    0
175252,19790213,   83,    0
175252,19790214,   70,    0
175252,19790215,   72,    0
175252,19790216,   71,    0
175252,19790217,   67,    0
175252,19790218,   62,    0
175252,19790219,   83,    0
175252,19790220,   74,    0
175252,19790221,   75,    0
175252,19790222,   76,    0
175252,19790223,   70,    0
175252,19790224,   76,    0
175252,19790225,   91,    0
175252,19790226,   89,    0
175252,19790227,   95,    0
175252,19790228,   88,    0
175252,19790301,   85,    0
175252,19790302,   81,    0
175252,19790303,   86,    0
175252,19790304,   96,    0
175252,19790305,   84,    0
175252,19790306,   80,    0
175252,19790307,   58,    0
175252,19790308,   85,    0
175252,19790309,   84,    0
175252,19790310,   74,    0
175252,19790311,   78,    0
175252,19790312,   83,    0
175252,19790313,   86,    0
175252,19790314,   91,    0
175252,19790315,   82,    0
175252,19790316,   74,    0
175252,19790317,   79,    0
175252,19790318,   67,    0
175252,19790319,   55,    0
175252,19790320,   66,    0
175252,19790321,   76,    0
175252,19790322,   87,    0
175252,19790323,   71,    0
175252,19790324,   84,    0
175252,19790325,   83,    0
175252,19790326,   72,    0
175252,19790327,   61,    0
175252,19790328,   71,    0
175252,19790329,   81,    0
175252,19790330,   82,    0
175252,19790331,   95,    0
175252,19790401,   95,    0
175252,19790402,   83,    0
175252,19790403,   84,    0
175252,19790404,   87,    0
175252,19790405,   76,    0
175252,19790406,   70,    0
175252,19790407,   65,    0
175252,19790408,   61,    0
175252,19790409,   62,    0
175252,19790410,   57,    0
175252,19790411,   54,    0
175252,19790412,   54,    0
175252,19790413,   61,    0
175252,19790414,   88,    0
175252,19790415,   56,    0
175252,19790416,   47,    0
175252,19790417,   53,    0
175252,19790418,   67,    0
175252,19790419,   57,    0
175252,19790420,   54,    0
175252,19790421,   50,    0
175252,19790422,   51,    0
175252,19790423,   72,    0
175252,19790424,   82,    0
175252,19790425,   90,    0
175252,19790426,   84,    0
175252,19790427,   89,    0
175252,19790428,   76,    0
175252,19790429,   76,    0
175252,19790430,   59,    0
175252,19790501,   68,    0
175252,19790502,   59,    0
175252,19790503,   81,    0
175252,19790504,   87,    0
175252,19790505,   68,    0
175252,19790506,   54,    0
175252,19790507,   90,    0
175252,19790508,   61,    0
175252,19790509,   48,    0
175252,19790510,   70,    0
175252,19790511,   94,    0
175252,19790512,   63,    0
175252,19790513,   56,    0
175252,19790514,   68,    0
175252,19790515,   72,    0
175252,19790516,   71,    0
175252,19790517,   55,    0
175252,19790518,   48,    0
175252,19790519,   77,    0
175252,19790520,   69,    0
175252,19790521,   52,    0
175252,19790522,   41,    0
175252,19790523,   54,    0
175252,19790524,   67,    0
175252,19790525,   44,    0
175252,19790526,   64,    0
175252,19790527,   59,    0
175252,19790528,   64,    0
175252,19790529,   78,    0
175252,19790530,   64,    0
175252,19790531,   63,    0
175252,19790601,   53,    0
175252,19790602,   53,    0
175252,19790603,   45,    0
175252,19790604,   45,    0
175252,19790605,   57,    0
175252,19790606,   52,    0
175252,19790607,   54,    0
175252,19790608,   58,    0
175252,19790609,   67,    0
175252,19790610,   73,    0
175252,19790611,   70,    0
175252,19790612,   62,    0
175252,19790613,   60,    0
175252,19790614,   81,    0
175252,19790615,   85,    0
175252,19790616,   75,    0
175252,19790617,   84,    0
175252,19790618,   63,    0
175252,19790619,   58,    0
175252,19790620,   60,    0
175252,19790621,   65,    0
175252,19790622,   63,    0
175252,19790623,   57,    0
175252,19790624,   55,    0
175252,19790625,   52,    0
