 SOUID,    DATE,   HU, Q_HU
175175,19790101,   86,    0
175175,19790102,   65,    0
175175,19790103,   76,    0
175175,19790104,   80,    0
175175,19790105,   78,    0
175175,19790106,   87,    0
175175,19790107,   91,    0
175175,19790108,   82,    0
175175,19790109,   85,    0
175175,19790110,   92,    0
175175,19790111,   89,    0
175175,19790112,   84,    0
175175,19790113,   95,    0
175175,19790114,   95,    0
175175,19790115,   92,    0
175175,19790116,   92,    0
175175,19790117,   83,    0
175175,19790118,   87,    0
175175,19790119,   86,    0
175175,19790120,   90,    0
175175,19790121,   85,    0
175175,19790122,   89,    0
175175,19790123,   91,    0
175175,19790124,   79,    0
175175,19790125,   92,    0
175175,19790126,   88,    0
175175,19790127,   89,    0
175175,19790128,   85,    0
175175,19790129,   88,    0
175175,19790130,   88,    0
175175,19790131,   84,    0
175175,19790201,   92,    0
175175,19790202,   98,    0
175175,19790203,   94,    0
175175,19790204,   96,    0
175175,19790205,   82,    0
175175,19790206,   84,    0
175175,19790207,   91,    0
175175,19790208,   89,    0
175175,19790209,   88,    0
175175,19790210,   82,    0
175175,19790211,   71,    0
175175,19790212,   87,    0
175175,19790213,   78,    0
175175,19790214,   73,    0
175175,19790215,   73,    0
175175,19790216,   72,    0
175175,19790217,   78,    0
175175,19790218,   55,    0
175175,19790219,   81,    0
175175,19790220,   73,    0
175175,19790221,   78,    0
175175,19790222,   80,    0
175175,19790223,   83,    0
175175,19790224,   90,    0
175175,19790225,   88,    0
175175,19790226,   86,    0
175175,19790227,   95,    0
175175,19790228,   96,    0
175175,19790301,   87,    0
175175,19790302,   86,    0
175175,19790303,   91,    0
175175,19790304,   81,    0
175175,19790305,   80,    0
175175,19790306,   84,    0
175175,19790307,   76,    0
175175,19790308,   95,    0
175175,19790309,   84,    0
175175,19790310,   74,    0
175175,19790311,   80,    0
175175,19790312,   88,    0
175175,19790313,   90,    0
175175,19790314,   93,    0
175175,19790315,   90,    0
175175,19790316,   80,    0
175175,19790317,   78,    0
175175,19790318,   62,    0
175175,19790319,   64,    0
175175,19790320,   81,    0
175175,19790321,   80,    0
175175,19790322,   95,    0
175175,19790323,   82,    0
175175,19790324,   90,    0
175175,19790325,   84,    0
175175,19790326,   73,    0
175175,19790327,   71,    0
175175,19790328,   88,    0
175175,19790329,   67,    0
175175,19790330,   83,    0
175175,19790331,   95,    0
175175,19790401,   98,    0
175175,19790402,   83,    0
175175,19790403,   89,    0
175175,19790404,   89,    0
175175,19790405,   92,    0
175175,19790406,   86,    0
175175,19790407,   71,    0
175175,19790408,   80,    0
175175,19790409,   99,    0
175175,19790410,   71,    0
175175,19790411,   62,    0
175175,19790412,   72,    0
175175,19790413,   77,    0
175175,19790414,   91,    0
175175,19790415,   62,    0
175175,19790416,   57,    0
175175,19790417,   60,    0
175175,19790418,   83,    0
175175,19790419,   71,    0
175175,19790420,   75,    0
175175,19790421,   83,    0
175175,19790422,   67,    0
175175,19790423,   66,    0
175175,19790424,   72,    0
175175,19790425,   88,    0
175175,19790426,   94,    0
175175,19790427,   93,    0
175175,19790428,   88,    0
175175,19790429,   85,    0
175175,19790430,   86,    0
175175,19790501,   74,    0
175175,19790502,   67,    0
175175,19790503,   75,    0
175175,19790504,   68,    0
175175,19790505,   81,    0
175175,19790506,   60,    0
175175,19790507,   75,    0
175175,19790508,   76,    0
175175,19790509,   69,    0
175175,19790510,   73,    0
175175,19790511,   95,    0
175175,19790512,   64,    0
175175,19790513,   66,    0
175175,19790514,   73,    0
175175,19790515,   80,    0
175175,19790516,   87,    0
175175,19790517,   68,    0
175175,19790518,   79,    0
175175,19790519,   90,    0
175175,19790520,   82,    0
175175,19790521,   54,    0
175175,19790522,   45,    0
175175,19790523,   89,    0
175175,19790524,   77,    0
175175,19790525,   52,    0
175175,19790526,   68,    0
175175,19790527,   71,    0
175175,19790528,   71,    0
175175,19790529,   78,    0
175175,19790530,   64,    0
175175,19790531,   69,    0
175175,19790601,   67,    0
175175,19790602,   61,    0
175175,19790603,   65,    0
175175,19790604,   70,    0
175175,19790605,   68,    0
175175,19790606,   62,    0
175175,19790607,   66,    0
175175,19790608,   62,    0
175175,19790609,   77,    0
175175,19790610,   84,    0
175175,19790611,   71,    0
175175,19790612,   72,    0
175175,19790613,   72,    0
175175,19790614,   83,    0
175175,19790615,   86,    0
175175,19790616,   75,    0
175175,19790617,   79,    0
175175,19790618,   78,    0
175175,19790619,   69,    0
175175,19790620,   68,    0
175175,19790621,   80,    0
175175,19790622,   68,    0
175175,19790623,   63,    0
175175,19790624,   78,    0
